id_progress,assignmentId,userId_progress,courseId_progress,progress,score,timeInvested,completionStatus,certificateUrl,quizScore,assignmentScore,participationCount,timeSpentOnQuizzes,updatedAt,id_assignment,userId_assignment,courseId_assignment,learningPathId,assignedAt,id,title,duration,difficultyLevel,createdAt,updatedAt_course,progress_percent,total_score
83,83,7,2305,99.5934279609824,58.092276790878856,2,IN_PROGRESS,None,26.0,49.0,2,1,2024-04-22 09:38:47,83,7,2305,-1,2022-11-21 21:44:51,2305,Master the Saxophone: Intermediate Instruction Made Simple!,330,MEDIUM,2024-10-04 09:09:00.000,2031-01-19 09:09:00.000,9959.342796098239,75.0
84,84,7,3349,100.0,90.49878245470973,14,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,38.0,92.0,6,1,2024-08-15 04:15:02,84,7,3349,-1,2020-06-27 11:11:01,3349,HTML and CSS Foundations,60,EASY,2024-10-04 09:09:00.000,2033-11-28 09:09:00.000,10000.0,130.0
85,85,7,1277,100.0,79.19742642990721,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,79.0,57.0,6,9,2024-10-04 23:11:13,85,7,1277,-1,2022-03-09 06:01:34,1277,Expert Guide : Mastering Types feature in illustrator !,150,EASY,2024-10-04 09:09:00.000,2028-03-27 09:09:00.000,10000.0,136.0
86,86,8,281,39.33878953348932,74.52116550052995,16,IN_PROGRESS,None,80.0,68.0,8,7,2024-06-18 13:03:36,86,8,281,-1,2021-12-21 18:08:52,281,"Bitcoin: el futuro del dinero, hoy",180,MEDIUM,2024-10-04 09:09:00.000,2025-07-05 09:09:00.000,3933.8789533489316,148.0
87,87,8,3071,68.19952510122972,67.17015391750434,18,IN_PROGRESS,None,54.0,71.0,10,5,2024-02-28 22:04:06,87,8,3071,-1,2021-07-21 16:01:04,3071,Spring Framework 4 (Java Enterprise JEE) with AngularJS,810,EASY,2024-10-04 09:09:00.000,2033-02-23 09:09:00.000,6819.952510122973,125.0
88,88,8,1429,100.0,96.49084199157716,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,34.0,35.0,2,10,2024-05-06 20:02:08,88,8,1429,-1,2020-01-06 21:50:08,1429,The Play-Doh Technique: Fun Hand-made Vectors In Illustrator,38,EASY,2024-10-04 09:09:00.000,2028-08-26 09:09:00.000,10000.0,69.0
89,89,8,14,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-16 10:05:20,89,8,14,-1,2023-03-21 18:24:46,14,"Trading Stock Chart Patterns For Immediate, Explosive Gains",150,EASY,2024-10-04 09:09:00.000,2024-10-11 09:09:00.000,0.0,0.0
90,90,8,44,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-04 19:21:12,90,8,44,-1,2020-02-02 15:22:31,44,"Introduction to Finance, Accounting, Modeling and Valuation",270,EASY,2024-10-04 09:09:00.000,2024-11-10 09:09:00.000,0.0,0.0
91,91,8,1354,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-01 07:01:18,91,8,1354,-1,2022-04-04 19:16:24,1354,"Illustrator para criação de peças gráficas, Design Gráfico",90,EASY,2024-10-04 09:10:00.000,2028-06-12 09:09:00.000,0.0,0.0
92,92,8,1722,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-14 18:49:48,92,8,1722,-1,2022-12-07 13:52:04,1722,Motion Graphic With After Effect From Scratch in 5 Hours,240,EASY,2024-10-04 09:09:00.000,2029-06-15 09:09:00.000,0.0,0.0
93,93,8,300,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-06 02:16:35,93,8,300,-1,2023-05-21 00:51:46,300,Mastering Technical Analysis : Maximizing Trading Profits,300,EASY,2024-10-04 09:09:00.000,2025-07-24 09:09:00.000,0.0,0.0
94,94,8,1371,50.03500192796435,95.64127879083956,23,IN_PROGRESS,None,44.0,56.0,7,3,2024-03-23 09:51:01,94,8,1371,-1,2022-06-13 01:51:41,1371,LaTeX for Professional Publications,180,EASY,2024-10-04 09:09:00.000,2028-06-29 09:09:00.000,5003.500192796435,100.0
95,95,8,347,100.0,96.51057554102684,3,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,30.0,35.0,7,2,2024-02-01 18:20:25,95,8,347,-1,2024-06-13 07:41:53,347,Futures/Commodity Training (Basics),90,EASY,2024-10-04 09:09:00.000,2025-09-09 09:09:00.000,10000.0,65.0
96,96,8,1084,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-09 11:12:24,96,8,1084,-1,2023-04-06 22:31:33,1084,Start-up financial modeling for non-finance professionals,240,EASY,2024-10-04 09:10:00.000,2027-09-16 09:09:00.000,0.0,0.0
97,97,8,1243,47.55574457523113,70.76035952973321,2,IN_PROGRESS,None,47.0,32.0,3,4,2024-04-22 15:31:27,97,8,1243,-1,2020-07-17 22:05:03,1243,Como Criar Logos de Sucesso - Start Designer,360,EASY,2024-10-04 09:09:00.000,2028-02-22 09:09:00.000,4755.574457523113,79.0
98,98,8,3648,60.029377047709744,73.45590495206663,24,IN_PROGRESS,None,68.0,80.0,5,10,2024-02-03 07:11:50,98,8,3648,-1,2020-02-22 09:54:50,3648,JavaScript from Scratch for Very Beginners,300,EASY,2024-10-04 09:09:00.000,2034-09-23 09:09:00.000,6002.937704770974,148.0
99,99,8,624,100.0,96.90831335373252,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,68.0,96.0,10,6,2024-08-29 16:27:50,99,8,624,-1,2024-03-28 22:11:20,624,Bookkeeping Systems,60,EASY,2024-10-04 09:09:00.000,2026-06-13 09:09:00.000,10000.0,164.0
100,100,8,501,100.0,82.20838379529677,14,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,62.0,77.0,7,1,2024-02-14 21:03:08,100,8,501,-1,2021-03-25 18:39:08,501,Forex Basics,210,EASY,2024-10-04 09:09:00.000,2026-02-10 09:09:00.000,10000.0,139.0
101,101,8,162,100.0,53.93778656179383,15,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,24.0,54.0,9,7,2024-03-21 15:45:57,101,8,162,-1,2021-05-26 04:21:14,162,"RSI, Options Trading & Technical Analysis (3 Course Bundle)",210,EASY,2024-10-04 09:09:00.000,2025-03-08 09:09:00.000,10000.0,78.0
102,102,8,876,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-10 05:31:52,102,8,876,-1,2020-02-26 03:50:01,876,Take Control By Learning The Stock Market Now,60,EASY,2024-10-04 09:09:00.000,2027-02-20 09:09:00.000,0.0,0.0
103,103,8,1651,67.53096051781765,90.54070980440044,17,IN_PROGRESS,None,79.0,61.0,10,3,2024-04-27 23:45:37,103,8,1651,-1,2021-08-08 23:04:20,1651,Fantasy map design,150,EASY,2024-10-04 09:09:00.000,2029-04-05 09:09:00.000,6753.096051781765,140.0
104,104,8,1285,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-04 04:42:43,104,8,1285,-1,2021-04-28 05:35:43,1285,Graphic Design Secrets Revealed,360,EASY,2024-10-04 09:09:00.000,2028-04-04 09:09:00.000,0.0,0.0
105,105,8,1541,8.637612256213211,71.60128660595873,13,IN_PROGRESS,None,24.0,45.0,6,8,2024-08-07 01:24:53,105,8,1541,-1,2024-05-29 00:46:46,1541,Drawing Fun Caricatures! :) -The Best Method!,35,EASY,2024-10-04 09:09:00.000,2028-12-16 09:09:00.000,863.7612256213212,69.0
106,106,8,3212,84.0445706287568,95.81281905506316,11,IN_PROGRESS,None,91.0,60.0,3,2,2024-06-14 11:08:01,106,8,3212,-1,2021-12-21 05:47:14,3212,Build Websites from Scratch with HTML & CSS,480,EASY,2024-10-04 09:09:00.000,2033-07-14 09:09:00.000,8404.457062875681,151.0
107,107,9,139,100.0,61.01061060840675,8,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,22.0,33.0,1,7,2024-06-05 16:53:16,107,9,139,-1,2023-02-26 00:01:22,139,Accounting: Get Hired Without Work Experience,60,EASY,2024-10-04 09:09:00.000,2025-02-13 09:09:00.000,10000.0,55.0
108,108,9,3201,100.0,59.92884214625152,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,47.0,91.0,7,5,2024-05-01 21:33:29,108,9,3201,-1,2022-10-15 11:15:43,3201,Learn Python Django - A Hands-On Course,120,EASY,2024-10-04 09:09:00.000,2033-07-03 09:09:00.000,10000.0,138.0
109,109,9,824,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-09 12:57:50,109,9,824,-1,2021-02-01 07:06:15,824,Technical Analysis: Understanding Price Action,180,EASY,2024-10-04 09:09:00.000,2026-12-30 09:09:00.000,0.0,0.0
110,110,9,1609,100.0,81.7637632175813,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,61.0,28.0,10,10,2024-06-10 20:23:20,110,9,1609,-1,2022-12-04 16:55:01,1609,Interiores Sostenibles 101,60,EASY,2024-10-04 09:09:00.000,2029-02-22 09:09:00.000,10000.0,89.0
111,111,9,514,5.573624006893418,70.99451105887549,2,IN_PROGRESS,None,50.0,44.0,2,2,2024-02-25 23:16:36,111,9,514,-1,2022-08-09 15:45:54,514,Forex Trading :RSI Indicator-A Secret Weapon,90,EASY,2024-10-04 09:10:00.000,2026-02-23 09:09:00.000,557.3624006893418,94.0
112,112,9,561,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-27 01:03:24,112,9,561,-1,2020-12-07 08:29:08,561,Indian Contract Act 1872: Must for all Finance Professionals,60,EASY,2024-10-04 09:09:00.000,2026-04-11 09:09:00.000,0.0,0.0
113,113,9,709,100.0,66.41308348742301,11,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,23.0,34.0,7,5,2024-01-06 22:06:16,113,9,709,-1,2020-05-06 05:15:21,709,How to Trade Binary Options Effectively – All Levels,60,EASY,2024-10-04 09:09:00.000,2026-09-06 09:09:00.000,10000.0,57.0
114,114,9,3634,46.03862682527483,81.86178313429224,25,IN_PROGRESS,None,86.0,63.0,7,3,2024-08-09 12:33:12,114,9,3634,-1,2022-03-27 09:17:29,3634,How to manage your own VPS and create websites,90,EASY,2024-10-04 09:10:00.000,2034-09-09 09:09:00.000,4603.862682527483,149.0
115,115,9,1971,100.0,84.59177442882859,13,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,71.0,98.0,4,5,2024-08-16 02:36:26,115,9,1971,-1,2023-04-18 21:47:42,1971,"Discover the fun of Spoon playing, a beginners course",60,EASY,2024-10-04 09:09:00.000,2030-02-19 09:09:00.000,10000.0,169.0
116,116,9,1858,90.7173467902494,61.60181440663018,16,IN_PROGRESS,None,86.0,89.0,7,5,2024-03-24 23:41:13,116,9,1858,-1,2022-11-29 18:26:30,1858,Percussive Fingerstyle Guitar,90,MEDIUM,2024-10-04 09:10:00.000,2029-10-29 09:09:00.000,9071.73467902494,175.0
117,117,9,1310,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-23 01:04:31,117,9,1310,-1,2024-02-16 17:19:00,1310,Learning Photoshop CC 2014 in Egyptian Arabic ,210,EASY,2024-10-04 09:09:00.000,2028-04-29 09:09:00.000,0.0,0.0
118,118,9,2680,100.0,73.33607297521893,15,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,82.0,63.0,2,10,2024-03-27 16:55:57,118,9,2680,-1,2022-05-10 18:57:08,2680,The Bubble Course - Create Complete Web Apps without Coding,270,EASY,2024-10-04 09:10:00.000,2032-01-29 09:09:00.000,10000.0,145.0
119,119,9,716,100.0,71.4224978305817,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,50.0,99.0,9,9,2024-09-15 07:39:22,119,9,716,-1,2023-11-16 05:39:51,716,From 0 to 1: Investments and Portfolio Theory,270,EASY,2024-10-04 09:09:00.000,2026-09-13 09:09:00.000,10000.0,149.0
120,120,9,2261,100.0,63.679803631440464,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,66.0,92.0,6,9,2024-07-18 04:23:39,120,9,2261,-1,2023-11-01 07:38:29,2261,Ahora aprende a tocar jazz en el piano,90,EASY,2024-10-04 09:09:00.000,2030-12-06 09:09:00.000,10000.0,158.0
121,121,9,1835,100.0,89.50370175427868,20,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,25.0,59.0,5,9,2024-06-01 06:19:44,121,9,1835,-1,2022-04-08 22:58:34,1835,Improvise On The Piano In 30 Minutes,90,EASY,2024-10-04 09:09:00.000,2029-10-06 09:09:00.000,10000.0,84.0
122,122,9,3504,71.05261743834922,59.32542922379304,22,IN_PROGRESS,None,30.0,57.0,5,6,2024-07-27 11:47:20,122,9,3504,-1,2022-11-22 18:50:34,3504,Responsive Design with NEW Materialize,90,EASY,2024-10-04 09:09:00.000,2034-05-02 09:09:00.000,7105.261743834922,87.0
123,123,9,2486,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-10-02 05:51:09,123,9,2486,-1,2024-05-16 05:43:25,2486,Learning Dynamic Website Design - PHP MySQL and JavaScript,750,EASY,2024-10-04 09:09:00.000,2031-07-19 09:09:00.000,0.0,0.0
124,124,9,2233,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-21 04:03:39,124,9,2233,-1,2023-03-13 09:47:52,2233,Rhythm to Rock Drum Lessons,60,EASY,2024-10-04 09:09:00.000,2030-11-08 09:09:00.000,0.0,0.0
125,125,9,613,94.16413697038408,93.64447638140432,22,IN_PROGRESS,None,2.0,30.0,5,2,2024-01-09 17:38:03,125,9,613,-1,2022-01-05 20:30:24,613,Aprenda Cálculo Financeiro de Forma Simples,120,EASY,2024-10-04 09:09:00.000,2026-06-02 09:09:00.000,9416.413697038408,32.0
126,126,9,2879,100.0,95.9092909943012,27,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,67.0,46.0,2,7,2024-01-09 05:35:14,126,9,2879,-1,2021-03-22 09:24:34,2879,Mastering AngularJS UI Development,90,HARD,2024-10-04 09:09:00.000,2032-08-15 09:09:00.000,10000.0,113.0
127,127,9,2996,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-07 01:34:20,127,9,2996,-1,2021-11-18 19:40:43,2996,WordPress Plugin Development -> Deep dive discovery!,120,EASY,2024-10-04 09:09:00.000,2032-12-10 09:09:00.000,0.0,0.0
128,128,9,352,27.860239076900186,77.61802117378575,8,IN_PROGRESS,None,66.0,72.0,7,2,2024-03-09 05:34:45,128,9,352,-1,2023-05-12 21:56:12,352,Option selling trading as income source. Beginners friendly,360,EASY,2024-10-04 09:10:00.000,2025-09-14 09:09:00.000,2786.0239076900184,138.0
129,129,10,2592,100.0,63.58395410174051,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,75.0,67.0,9,3,2024-02-24 05:27:57,129,10,2592,-1,2023-01-14 00:01:52,2592,HTML & CSS From Scratch in 30 Days,690,EASY,2024-10-04 09:09:00.000,2031-11-02 09:09:00.000,10000.0,142.0
130,130,10,3101,76.59675456092245,84.56167925534609,10,IN_PROGRESS,None,10.0,80.0,5,8,2024-06-09 07:01:08,130,10,3101,-1,2023-12-08 16:19:19,3101,Create a REAL Social Network like Facebook in PHP + MySQL,990,EASY,2024-10-04 09:09:00.000,2033-03-25 09:09:00.000,7659.6754560922445,90.0
131,131,10,732,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-04 21:37:10,131,10,732,-1,2024-03-02 20:47:45,732,IAS 10 - Events After Reporting Date,60,EASY,2024-10-04 09:09:00.000,2026-09-29 09:09:00.000,0.0,0.0
132,132,10,3438,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-02 15:44:02,132,10,3438,-1,2021-06-03 16:58:51,3438,Create a Website Similar to Facebook from Scratch!,90,EASY,2024-10-04 09:09:00.000,2034-02-25 09:09:00.000,0.0,0.0
133,133,10,127,100.0,75.27946823891016,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,81.0,42.0,8,6,2024-02-28 03:10:46,133,10,127,-1,2024-08-29 16:16:38,127,Quantitative Aptitude for Banking & Competitive Examinations,180,EASY,2024-10-04 09:09:00.000,2025-02-01 09:09:00.000,10000.0,123.0
134,134,10,722,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-10 19:52:03,134,10,722,-1,2024-05-27 22:58:54,722,"Investing Internationally into Real Estate, Stocks and Bonds",120,EASY,2024-10-04 09:09:00.000,2026-09-19 09:09:00.000,0.0,0.0
135,135,10,2309,27.255926700778254,84.10273434157574,9,IN_PROGRESS,None,96.0,96.0,5,6,2024-04-04 21:51:01,135,10,2309,-1,2023-06-30 09:56:22,2309,Learn the Violin - Bowing Techniques,40,MEDIUM,2024-10-04 09:09:00.000,2031-01-23 09:09:00.000,2725.5926700778255,192.0
136,136,10,1418,100.0,55.003715259725,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,46.0,89.0,10,7,2024-05-10 04:34:49,136,10,1418,-1,2020-01-20 09:08:08,1418,FLAT ICON DESIGN IN POWERPOINT,90,EASY,2024-10-04 09:09:00.000,2028-08-15 09:09:00.000,10000.0,135.0
137,137,10,2739,23.20870512624107,75.41833888306758,6,IN_PROGRESS,None,24.0,80.0,2,9,2024-06-19 18:01:35,137,10,2739,-1,2020-03-04 01:42:38,2739,Boost your website speed without any coding!,60,EASY,2024-10-04 09:09:00.000,2032-03-28 09:09:00.000,2320.870512624107,104.0
138,138,10,534,31.99095110076701,79.04890200337277,26,IN_PROGRESS,None,74.0,30.0,5,3,2024-04-27 07:46:55,138,10,534,-1,2022-04-19 04:14:05,534,"Day trading strategy for all level, with 72% success rate",32,EASY,2024-10-04 09:09:00.000,2026-03-15 09:09:00.000,3199.095110076701,104.0
139,139,10,3516,89.00420650281664,60.74588920196254,7,IN_PROGRESS,None,11.0,9.0,1,8,2024-08-01 18:14:24,139,10,3516,-1,2022-11-29 15:25:08,3516,Learn to Make an Animated Image Gallery using HTML5,60,EASY,2024-10-04 09:09:00.000,2034-05-14 09:09:00.000,8900.420650281665,20.0
140,140,10,3338,100.0,86.9386123892154,3,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,65.0,86.0,7,6,2024-05-06 22:20:03,140,10,3338,-1,2020-12-24 09:08:02,3338,Web Hosting Introduction: How to Publish Your Website Online,60,EASY,2024-10-04 09:09:00.000,2033-11-17 09:09:00.000,10000.0,151.0
141,141,10,3105,76.36522628142801,88.57007875991164,18,IN_PROGRESS,None,48.0,82.0,7,1,2024-03-30 23:32:03,141,10,3105,-1,2023-08-19 14:53:15,3105,jQuery for Beginners,240,EASY,2024-10-04 09:09:00.000,2033-03-29 09:09:00.000,7636.5226281428,130.0
142,142,10,2989,33.15342829048974,62.21566905289579,13,IN_PROGRESS,None,25.0,12.0,3,1,2024-09-23 12:12:49,142,10,2989,-1,2024-05-19 20:31:03,2989,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,2670,EASY,2024-10-04 09:09:00.000,2032-12-03 09:09:00.000,3315.342829048974,37.0
143,143,10,1611,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-11 19:23:27,143,10,1611,-1,2022-12-29 22:45:10,1611,Adobe InDesign CS6,300,EASY,2024-10-04 09:09:00.000,2029-02-24 09:09:00.000,0.0,0.0
144,144,10,3107,28.090499282564664,63.893223789868365,26,IN_PROGRESS,None,66.0,79.0,3,3,2024-07-17 01:07:35,144,10,3107,-1,2024-07-06 12:58:18,3107,Learn PHP from Scratch,90,EASY,2024-10-04 09:09:00.000,2033-03-31 09:09:00.000,2809.0499282564665,145.0
145,145,10,2238,100.0,89.11529392435419,19,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,100.0,29.0,5,9,2024-02-25 08:07:54,145,10,2238,-1,2023-01-29 10:50:42,2238,Blues Guitar Lessons: Play Like the Greats - All Levels,150,EASY,2024-10-04 09:09:00.000,2030-11-13 09:09:00.000,10000.0,129.0
146,146,10,41,78.74182314371033,57.241977223134576,12,IN_PROGRESS,None,90.0,34.0,5,1,2024-08-04 11:36:57,146,10,41,-1,2023-07-20 22:25:49,41,The Complete Short Course on Ethereum,90,EASY,2024-10-04 09:09:00.000,2024-11-07 09:09:00.000,7874.1823143710335,124.0
147,147,10,1770,100.0,73.6379301056976,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,28.0,60.0,6,8,2024-09-26 14:50:36,147,10,1770,-1,2022-12-08 02:02:05,1770,Car Sketching with Simple Analog Tools,37,EASY,2024-10-04 09:09:00.000,2029-08-02 09:09:00.000,10000.0,88.0
148,148,10,2212,39.40704501475554,95.96182332810872,22,IN_PROGRESS,None,12.0,87.0,2,8,2024-01-13 13:31:22,148,10,2212,-1,2020-04-22 21:35:30,2212,Aprende a tocar blues en el piano y teclado,150,EASY,2024-10-04 09:10:00.000,2030-10-18 09:09:00.000,3940.704501475554,99.0
149,149,11,50,100.0,77.67145036287982,23,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,30.0,49.0,3,9,2024-09-20 08:02:02,149,11,50,-1,2020-09-13 03:28:46,50,Options Trading - How to Win with Weekly Options,60,MEDIUM,2024-10-04 09:09:00.000,2024-11-16 09:09:00.000,10000.0,79.0
150,150,11,2040,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-04 14:22:16,150,11,2040,-1,2021-11-06 11:53:07,2040,"Blues Guitar Lessons for Beginners: Chords, Rhythm and Lead",180,EASY,2024-10-04 09:09:00.000,2030-04-29 09:09:00.000,0.0,0.0
151,151,11,506,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-29 07:49:36,151,11,506,-1,2021-03-05 01:47:51,506,Algorithmic futures trading - Investing with no experience,90,EASY,2024-10-04 09:09:00.000,2026-02-15 09:09:00.000,0.0,0.0
152,152,11,1279,100.0,84.8123897339312,22,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,56.0,97.0,1,2,2024-01-06 05:29:16,152,11,1279,-1,2023-06-05 05:55:17,1279,Most Wanted Flat Design Techniques #2: Hipster Businessman,90,MEDIUM,2024-10-04 09:09:00.000,2028-03-29 09:09:00.000,10000.0,153.0
153,153,11,209,40.5749146061473,72.21516395379201,5,IN_PROGRESS,None,97.0,43.0,3,6,2024-09-17 02:06:29,153,11,209,-1,2023-11-26 14:06:00,209,A Value Investing Approach to the Stock Market,90,EASY,2024-10-04 09:09:00.000,2025-04-24 09:09:00.000,4057.4914606147304,140.0
154,154,11,1982,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-05 09:50:16,154,11,1982,-1,2023-01-03 02:45:27,1982,Guitar: Master The Guitar Fretboard In 6 Easy Steps,60,EASY,2024-10-04 09:09:00.000,2030-03-02 09:09:00.000,0.0,0.0
155,155,11,126,100.0,66.7615371557982,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,58.0,73.0,1,7,2024-09-04 14:13:07,155,11,126,-1,2022-12-12 22:10:48,126,Introduction to Financial Modeling,90,MEDIUM,2024-10-04 09:09:00.000,2025-01-31 09:09:00.000,10000.0,131.0
156,156,11,3473,100.0,57.56560407381465,11,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,29.0,68.0,5,1,2024-05-28 03:07:49,156,11,3473,-1,2022-04-17 08:26:11,3473,Web Building Starter Pack. Html Css and JQuery Animations,450,EASY,2024-10-04 09:09:00.000,2034-04-01 09:09:00.000,10000.0,97.0
157,157,11,357,100.0,76.47262785780617,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,52.0,30.0,10,10,2024-07-28 11:19:52,157,11,357,-1,2021-05-26 10:11:21,357,Financial Accounting: The Complete Introductory Crash Course,600,EASY,2024-10-04 09:09:00.000,2025-09-19 09:09:00.000,10000.0,82.0
158,158,11,3192,100.0,71.27008145735712,15,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,56.0,77.0,6,4,2024-05-13 09:42:27,158,11,3192,-1,2024-04-15 02:21:14,3192,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,240,EASY,2024-10-04 09:09:00.000,2033-06-24 09:09:00.000,10000.0,133.0
159,159,11,3145,100.0,61.02527640349628,16,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,97.0,29.0,6,1,2024-01-29 10:17:48,159,11,3145,-1,2020-01-23 07:35:21,3145,Complete Python Web Course: Build 8 Python Web Apps,960,EASY,2024-10-04 09:09:00.000,2033-05-08 09:09:00.000,10000.0,126.0
160,160,11,458,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-28 05:47:31,160,11,458,-1,2022-08-23 10:27:22,458,Introduction to the economics of public services regulation,480,MEDIUM,2024-10-04 09:09:00.000,2025-12-29 09:09:00.000,0.0,0.0
161,161,11,1487,100.0,75.7996428397791,20,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,59.0,91.0,3,1,2024-02-23 11:08:55,161,11,1487,-1,2024-07-29 19:39:02,1487,画像加工の初心者だとしても、１週間でホームページのトップ画像を製作できるようになる画像製作講座,240,EASY,2024-10-04 09:09:00.000,2028-10-23 09:09:00.000,10000.0,150.0
162,162,11,2411,67.92570088962468,60.92251603821325,24,IN_PROGRESS,None,69.0,47.0,1,9,2024-04-27 04:14:39,162,11,2411,-1,2021-08-08 07:47:13,2411,Learn to Play Piano Like a Pro - Easy Piano Course 1,31,EASY,2024-10-04 09:09:00.000,2031-05-05 09:09:00.000,6792.570088962468,116.0
