id,assignmentId,userId,courseId,progress,score,timeInvested,completionStatus,certificateUrl,quizScore,assignmentScore,participationCount,timeSpentOnQuizzes,updatedAt
180,180,12,2435,100.0,94.3723254391196,14,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,59.0,54.0,6,6,2024-09-03 18:58:09
181,181,12,2623,100.0,50.81822523877717,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,64.0,25.0,1,5,2024-08-13 22:07:57
182,182,12,1806,11.918652672316544,80.77644103828732,2,IN_PROGRESS,None,70.0,83.0,8,3,2024-07-13 15:59:11
183,183,12,88,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-18 16:50:11
184,184,13,2115,100.0,91.1756080240504,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,91.0,89.0,4,4,2024-02-08 11:30:51
185,185,13,2067,92.19725231157358,89.00375398723864,6,IN_PROGRESS,None,53.0,40.0,1,2,2024-04-12 12:13:44
186,186,13,2752,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-30 15:56:38
187,187,13,2208,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-03 18:05:26
188,188,13,2756,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-24 22:25:31
189,189,13,2392,100.0,68.54103552628222,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,83.0,73.0,8,2,2024-06-10 04:17:50
190,190,13,1557,6.508598010705158,93.983707750053,24,IN_PROGRESS,None,98.0,61.0,8,8,2024-01-27 06:15:08
191,191,13,2736,100.0,54.72800685924804,13,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,50.0,29.0,7,10,2024-05-09 17:16:18
192,192,13,49,52.050334956700326,79.92130977100184,23,IN_PROGRESS,None,87.0,46.0,1,8,2024-10-02 18:40:01
193,193,13,3188,100.0,95.69779489178704,11,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,46.0,99.0,2,8,2024-03-24 13:48:27
194,194,13,2627,100.0,71.18222328498508,2,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,72.0,81.0,10,4,2024-06-12 06:58:21
195,195,13,689,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-17 20:57:24
196,196,13,883,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-02 01:27:54
197,197,13,2305,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-29 19:39:57
198,198,13,3405,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-09 02:11:04
199,199,13,2141,100.0,63.09175511420548,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,89.0,43.0,10,5,2024-06-22 21:24:36
200,200,13,1766,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-07 11:23:17
201,201,13,346,83.97935971321868,93.10725676275445,30,IN_PROGRESS,None,10.0,68.0,4,9,2024-09-15 01:59:56
202,202,13,226,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-20 12:12:24
203,203,13,1077,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-28 23:20:17
204,204,13,3231,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-23 20:01:30
205,205,13,3394,100.0,64.8872581173287,27,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,38.0,89.0,4,5,2024-03-05 19:57:55
206,206,13,2223,12.076725546332234,81.98097928152426,10,IN_PROGRESS,None,13.0,84.0,4,4,2024-04-18 12:56:08
207,207,14,1743,100.0,52.5115790025253,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,42.0,95.0,1,7,2024-04-02 22:36:01
208,208,14,2040,39.26948076973829,87.62891119986075,28,IN_PROGRESS,None,56.0,15.0,3,5,2024-04-29 00:04:46
209,209,14,2738,100.0,55.243048230637896,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,82.0,95.0,10,10,2024-06-11 13:39:16
210,210,14,2374,100.0,82.84294809037121,28,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,56.0,63.0,10,6,2024-04-04 21:55:56
211,211,14,2966,10.51929010663435,90.98216583042596,19,IN_PROGRESS,None,55.0,98.0,2,1,2024-02-28 12:44:56
212,212,14,2814,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-24 20:28:33
213,213,14,1971,36.972029637457815,99.12166843565905,30,IN_PROGRESS,None,3.0,97.0,10,2,2024-10-06 23:58:29
214,214,14,3490,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-20 12:16:26
215,215,14,815,100.0,71.05654315770548,23,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,49.0,39.0,5,4,2024-07-23 09:46:04
216,216,14,1996,36.11375694430875,52.43786114952069,27,IN_PROGRESS,None,65.0,3.0,6,5,2024-09-06 03:58:24
217,217,14,3506,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-09 19:38:25
218,218,14,1739,2.422338165056215,79.51675951878006,5,IN_PROGRESS,None,30.0,99.0,6,8,2024-01-03 00:20:54
219,219,15,3208,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-23 01:12:04
220,220,15,3633,100.0,89.9169046715327,6,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,48.0,83.0,4,5,2024-09-02 23:58:08
221,221,15,3613,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-08 00:56:05
222,222,15,306,64.92292898742787,81.6149085959137,23,IN_PROGRESS,None,96.0,73.0,4,7,2024-07-14 18:54:07
223,223,15,909,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-18 15:57:54
224,224,15,2116,100.0,52.79396465555243,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,25.0,28.0,10,2,2024-03-28 23:29:45
225,225,15,537,93.86061104349402,50.37611031629538,11,IN_PROGRESS,None,81.0,52.0,10,9,2024-09-23 12:30:52
226,226,15,3060,92.32833276601858,87.73694303129948,11,IN_PROGRESS,None,19.0,14.0,9,8,2024-04-29 06:34:05
227,227,15,486,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-05 23:45:15
228,228,15,710,100.0,64.43381772905127,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,22.0,53.0,4,1,2024-07-03 12:01:05
353,353,23,1074,15.430633675013992,84.77106034603688,25,IN_PROGRESS,None,95.0,75.0,2,4,2024-01-22 20:49:01
229,229,15,258,100.0,87.00499109859273,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,25.0,22.0,3,3,2024-09-21 15:40:58
230,230,16,160,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-29 10:53:41
231,231,16,1196,100.0,69.15423889307067,18,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,80.0,39.0,7,4,2024-06-21 02:27:03
232,232,16,291,54.776080845455134,84.11465072926859,29,IN_PROGRESS,None,7.0,79.0,7,9,2024-08-18 04:24:55
233,233,16,1584,100.0,84.6479443898468,23,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,22.0,75.0,9,7,2024-03-07 21:38:09
234,234,16,821,51.71296872496791,93.05435407147507,14,IN_PROGRESS,None,66.0,1.0,9,5,2024-09-23 15:35:54
235,235,16,3140,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-08 23:55:02
236,236,16,2625,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-23 14:05:32
237,237,16,1993,89.15840232156792,52.2218571278215,6,IN_PROGRESS,None,44.0,84.0,2,9,2024-02-24 19:14:46
238,238,16,2653,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-06 13:53:47
239,239,16,631,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-10 14:07:59
240,240,16,334,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-27 05:58:26
241,241,16,3267,100.0,78.97190007708232,19,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,63.0,52.0,8,3,2024-08-11 06:41:47
242,242,16,2502,49.25080380415036,63.96671423441647,23,IN_PROGRESS,None,93.0,30.0,9,10,2024-05-11 03:38:45
243,243,16,2815,100.0,90.01788485055351,20,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,47.0,25.0,6,3,2024-03-30 16:53:38
244,244,16,2514,100.0,77.8406175357041,18,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,40.0,51.0,10,8,2024-08-03 03:20:32
245,245,16,1402,100.0,71.0455237008222,13,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,24.0,44.0,9,9,2024-08-11 01:37:48
246,246,16,1684,12.160291764077504,73.56688599157448,7,IN_PROGRESS,None,96.0,73.0,5,8,2024-07-05 03:01:06
247,247,16,505,100.0,87.89080093023274,8,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,35.0,83.0,1,3,2024-09-07 13:16:49
248,248,16,3298,65.2464321167287,89.51280408974785,6,IN_PROGRESS,None,64.0,88.0,10,5,2024-03-10 21:43:51
249,249,16,2066,30.90930304780421,99.4977303798475,19,IN_PROGRESS,None,90.0,12.0,9,2,2024-05-09 05:30:46
250,250,17,1657,100.0,66.98639171424296,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,75.0,79.0,2,2,2024-06-07 15:08:44
251,251,17,1646,82.65496743594049,69.85941352377611,14,IN_PROGRESS,None,12.0,51.0,8,6,2024-10-04 11:35:38
252,252,17,2589,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-19 21:13:20
253,253,17,2739,78.68644540520731,70.29102013171975,6,IN_PROGRESS,None,67.0,19.0,8,7,2024-03-02 11:52:21
254,254,17,2425,100.0,63.20411231526487,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,50.0,62.0,3,8,2024-02-24 17:01:08
255,255,17,690,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-01 08:55:20
256,256,17,3332,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-02 08:25:44
257,257,17,2285,100.0,51.48819964037965,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,93.0,81.0,8,4,2024-04-24 03:48:58
258,258,17,147,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-04 14:51:25
259,259,17,1842,95.1763113842799,52.37422561138229,20,IN_PROGRESS,None,76.0,94.0,9,9,2024-08-09 18:51:06
260,260,17,3320,100.0,76.53382177932632,27,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,32.0,63.0,7,4,2024-03-08 05:15:51
261,261,17,3435,100.0,53.94634163182021,6,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,51.0,42.0,7,2,2024-09-28 03:54:25
262,262,17,1054,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-08 21:18:27
263,263,17,136,32.66049848282698,60.44637317402904,4,IN_PROGRESS,None,58.0,10.0,3,3,2024-06-28 16:54:07
264,264,17,3229,82.90622600778592,65.67235997767634,5,IN_PROGRESS,None,70.0,35.0,8,4,2024-06-19 08:55:36
265,265,18,1743,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-13 07:32:38
266,266,18,662,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-09 09:36:44
267,267,18,2318,27.538527519702328,74.79333540659924,20,IN_PROGRESS,None,79.0,19.0,7,8,2024-05-04 02:38:01
268,268,18,3621,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-05 18:18:25
269,269,18,2930,100.0,57.35787038462853,19,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,43.0,95.0,7,5,2024-10-08 02:56:36
270,270,18,3490,100.0,71.00799579773073,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,97.0,59.0,10,1,2024-01-21 02:38:32
271,271,19,1675,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-11 07:43:55
272,272,19,1653,100.0,89.62219808843727,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,70.0,91.0,3,9,2024-01-13 17:36:17
273,273,19,497,10.573403626377289,78.03943127337979,17,IN_PROGRESS,None,39.0,63.0,7,2,2024-05-30 22:38:22
274,274,19,3122,100.0,77.36113722046187,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,73.0,48.0,10,5,2024-01-16 05:34:24
275,275,19,1038,100.0,62.71216188639456,30,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,97.0,51.0,6,5,2024-07-14 12:54:16
276,276,19,1006,62.91543725600479,60.97889434250161,29,IN_PROGRESS,None,21.0,33.0,6,7,2024-10-01 22:24:25
277,277,19,3082,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-08 11:14:42
278,278,19,1504,100.0,80.48589761988188,11,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,91.0,69.0,2,5,2024-03-22 05:25:36
279,279,19,2081,85.32395856419612,95.63926597406656,22,IN_PROGRESS,None,7.0,48.0,2,8,2024-02-27 15:54:55
280,280,19,96,100.0,92.1717858476685,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,21.0,39.0,8,4,2024-02-22 11:25:41
281,281,19,3429,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-05 15:37:05
282,282,19,1787,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-27 04:53:58
283,283,19,3243,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-27 14:10:08
284,284,19,969,38.365720854226296,77.33982351000051,14,IN_PROGRESS,None,13.0,80.0,7,2,2024-05-08 04:15:33
285,285,19,2940,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-16 13:12:18
286,286,19,530,100.0,88.47307646746731,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,35.0,31.0,9,7,2024-06-13 07:08:30
287,287,19,167,100.0,81.10406727453227,23,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,62.0,37.0,4,1,2024-05-24 22:55:57
288,288,19,2658,100.0,51.93240893399974,22,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,36.0,56.0,9,2,2024-08-12 14:23:34
289,289,19,1439,100.0,76.50672932273743,16,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,26.0,28.0,4,9,2024-08-13 14:18:15
290,290,19,2729,100.0,65.98464159944437,16,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,20.0,52.0,10,6,2024-04-22 06:00:34
291,291,19,1416,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-26 07:12:24
292,292,19,2421,47.806061838782085,80.82609367228842,22,IN_PROGRESS,None,62.0,8.0,4,6,2024-01-02 01:24:01
293,293,20,1787,11.41979215166218,78.3859286163683,12,IN_PROGRESS,None,41.0,66.0,8,4,2024-05-23 16:39:39
294,294,20,212,67.39177841829735,90.57252017790046,11,IN_PROGRESS,None,14.0,10.0,3,4,2024-09-26 16:49:42
295,295,20,1206,100.0,73.13319729665146,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,90.0,23.0,4,8,2024-05-24 07:45:59
296,296,20,2178,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-08 12:13:46
297,297,20,1051,20.656272874867952,93.91944801761493,10,IN_PROGRESS,None,7.0,41.0,2,2,2024-01-24 10:09:35
298,298,20,2244,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-31 12:40:33
299,299,20,1919,100.0,63.15028783524767,19,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,50.0,29.0,2,2,2024-02-10 17:17:17
300,300,20,948,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-17 15:31:26
301,301,20,2671,12.319908052087458,79.92878096528267,14,IN_PROGRESS,None,71.0,58.0,8,5,2024-05-09 18:49:24
302,302,20,1,55.12014889428652,84.90866539265885,22,IN_PROGRESS,None,35.0,42.0,10,8,2024-05-15 18:06:34
303,303,20,3566,27.751082793683437,74.00372925368183,21,IN_PROGRESS,None,20.0,22.0,2,10,2024-04-17 03:54:03
304,304,20,336,45.73800305991866,62.83821981720607,26,IN_PROGRESS,None,71.0,11.0,9,5,2024-02-14 22:56:27
305,305,20,1364,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-06 00:01:58
306,306,20,187,41.09346134333916,88.59048291706611,28,IN_PROGRESS,None,96.0,56.0,8,3,2024-02-10 17:32:52
307,307,20,388,100.0,76.39282319657684,16,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,81.0,54.0,2,4,2024-01-27 21:38:47
308,308,21,2797,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-06 06:28:12
309,309,21,2341,100.0,70.13420115384534,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,53.0,96.0,5,1,2024-03-04 22:22:24
310,310,21,1813,100.0,55.076347401414914,4,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,21.0,42.0,2,2,2024-08-08 20:42:33
311,311,21,1313,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-13 12:36:48
312,312,21,765,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-27 00:24:47
313,313,21,483,97.0687810395884,62.69061406684701,23,IN_PROGRESS,None,85.0,21.0,1,9,2024-02-03 02:24:23
314,314,21,580,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-10 15:07:39
315,315,21,2475,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-13 22:08:07
316,316,21,2776,26.048006912476097,64.91116050733068,8,IN_PROGRESS,None,49.0,33.0,5,9,2024-10-01 14:42:51
317,317,21,3512,7.523526061910612,79.91268851721742,27,IN_PROGRESS,None,82.0,65.0,10,5,2024-07-28 22:29:49
318,318,21,3481,100.0,75.20224974170674,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,28.0,40.0,3,8,2024-03-15 07:23:21
319,319,21,2505,100.0,80.29950273722484,28,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,69.0,60.0,1,2,2024-08-08 18:41:58
320,320,21,2979,47.171453346836856,75.89737214254515,17,IN_PROGRESS,None,65.0,16.0,2,6,2024-05-31 16:59:59
321,321,21,349,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-02 11:18:25
322,322,21,448,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-23 21:52:43
323,323,21,1416,100.0,91.89511992202176,28,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,80.0,32.0,7,2,2024-07-18 05:35:49
324,324,21,854,14.903590070832518,94.3692302887828,29,IN_PROGRESS,None,65.0,72.0,6,9,2024-01-29 15:21:41
325,325,21,2083,26.7663687578099,58.16272182775831,5,IN_PROGRESS,None,14.0,59.0,10,4,2024-02-16 20:34:20
326,326,21,3316,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-04 04:41:14
327,327,21,2618,100.0,81.97595369972375,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,20.0,52.0,4,1,2024-05-12 07:09:16
328,328,21,3380,100.0,86.90206796388665,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,83.0,30.0,7,7,2024-05-03 16:15:38
329,329,21,1955,32.248024309816095,62.285559583092336,27,IN_PROGRESS,None,2.0,65.0,7,7,2024-02-25 11:29:20
330,330,21,230,100.0,77.63887832151872,17,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,50.0,24.0,3,1,2024-02-26 07:14:18
331,331,21,1304,53.499513453814,80.84318110499542,10,IN_PROGRESS,None,35.0,48.0,9,9,2024-09-03 18:17:49
332,332,22,1645,26.51372039094889,90.1998990343076,19,IN_PROGRESS,None,2.0,52.0,6,5,2024-02-26 16:34:53
333,333,22,2932,65.67362397868159,78.71598317029438,13,IN_PROGRESS,None,33.0,54.0,5,4,2024-02-08 17:02:58
334,334,22,2844,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-17 11:46:09
335,335,22,3572,100.0,65.43859301864796,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,82.0,33.0,3,6,2024-02-17 21:57:32
336,336,22,259,29.737249007015663,59.37600055656057,8,IN_PROGRESS,None,97.0,49.0,1,10,2024-01-05 11:12:12
337,337,22,2430,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-30 05:32:26
338,338,22,3201,7.840317608836345,72.22859718358875,8,IN_PROGRESS,None,80.0,36.0,10,4,2024-04-17 17:47:38
339,339,22,743,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-20 21:30:44
340,340,22,3136,100.0,60.27114851974417,20,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,74.0,99.0,9,10,2024-08-06 10:02:03
341,341,22,2461,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-03 15:59:04
342,342,22,327,71.8700930421231,95.30836669450258,23,IN_PROGRESS,None,1.0,54.0,6,5,2024-03-03 17:40:38
343,343,22,2747,59.06199561335358,70.62861662796358,9,IN_PROGRESS,None,100.0,52.0,7,4,2024-03-07 20:14:10
344,344,22,1160,22.917853895604143,90.53372810431333,6,IN_PROGRESS,None,71.0,66.0,8,6,2024-06-25 07:47:04
345,345,22,939,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-05 02:11:17
346,346,22,1540,100.0,98.97368966847506,19,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,65.0,84.0,5,6,2024-06-30 03:09:08
347,347,22,3033,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-27 11:23:29
348,348,22,1874,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-23 06:03:47
349,349,22,2744,20.84264559283924,69.64723903678052,17,IN_PROGRESS,None,14.0,9.0,9,6,2024-07-20 10:44:56
350,350,22,1218,100.0,99.56486109194128,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,100.0,74.0,7,9,2024-01-10 21:49:12
351,351,22,324,85.06155298873055,82.75675368335924,11,IN_PROGRESS,None,65.0,96.0,7,3,2024-06-03 05:30:19
352,352,22,2040,37.06874717565975,61.48328601400315,19,IN_PROGRESS,None,22.0,98.0,1,5,2024-01-12 18:53:59
354,354,23,1097,100.0,64.96735981196903,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,95.0,21.0,2,4,2024-03-08 03:34:45
355,355,23,973,89.87168950666819,83.95082966339882,25,IN_PROGRESS,None,28.0,28.0,10,7,2024-01-01 07:01:15
356,356,23,317,100.0,71.60780250890787,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,44.0,59.0,5,6,2024-02-02 11:26:50
357,357,23,2803,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-21 09:57:41
358,358,23,879,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-31 05:48:30
359,359,23,2848,100.0,59.83658883480835,19,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,40.0,55.0,9,8,2024-08-21 07:11:37
360,360,23,2270,100.0,70.32527284847203,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,20.0,30.0,1,1,2024-04-02 22:14:39
