courseId,Course Title,Average Total Score
2830,JavaScript Step by Step how to apply it to your web pages,0.0
2831,Explore JavaScript Beginners Guide to Coding JavaScript,0.0
2832,Learn Web Scraping with Node.js,94.0
2834,Learn HTML5 Programming From Scratch,0.0
2835,Getting Started with LESS - Beginner Crash Course,45.5
2836,Master ECMAScript 2015 (ES6),55.5
2837,Learn to Setup Websites from Scratch,166.0
2840,Twitter Integration customize Tweets with developer API,157.0
2841,Build a Responsive Website with a Modern Flat Design,61.0
2842,The Ultimate WordPress Boot Camp: Build 7 Websites,98.0
2844,Become A Full Stack Web Developer in 14 Days,85.5
2845,Projects In ReactJS - The Complete React Learning Course,38.0
2846,Beginning Web development Learn the basics of HTML,111.0
2847,Step by Step Build Your Template by Bootstrap 4 from scratch,72.0
2848,Hosting your static website on Amazon AWS S3 service,103.66666666666669
2849,JavaScript Rockstar How to create Incredible Useful code,76.0
2850,Spring Core DevOps on AWS,36.66666666666666
2852,PHP Graphic Techniques: CAPTCHA/ Create a verification code,0.0
2853,Introductory To HTML and CSS,0.0
2854,Learn how to convert PSD to HTML and CSS responsive,102.0
2856,AJAX : Let's build a COOL project,36.0
2857,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,57.0
2859,The Complete TypeScript Programming Guide for Web Developers,98.66666666666669
2860,JavaScript with BackboneJS and Bootstrap CSS - Advanced,108.0
2861,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,0.0
2862,XML DOM :basics for beginners,49.5
2866,Introduction to web programming for GIS applications,0.0
2868,Responsive Html5 Theme Development,0.0
2869,What’s New in Bootstrap 4,0.0
2871,Building a Ruby on Rails Application with Neo4j,64.5
2872,Sara Learns to Code.  Making an App from Scratch,41.66666666666666
2873,Ajax  for Beginners: A Very Basic Introduction,0.0
2874,Wordpress Essentials: Useful Plugins,119.0
2875,Django by Example,29.0
2876,Build A Great Wordpress Website For Your Business in 2 Hours,139.33333333333334
2879,Mastering AngularJS UI Development,101.5
2880,Custom Theme Creation for WordPress using HTML5 and CSS3,0.0
2881,Create a PHP Contact Form in Bootstrap,31.5
2883,HTML Made Simple For Beginners: Create a One Page Website,0.0
2887,"Learn By Example: The Foundations of HTML, CSS & Javascript",0.0
2888,JavaScript manipulation of the DOM Document Object Model,132.0
2890,Learn React JS from scratch,118.0
2891,Web Security: Common Vulnerabilities And Their Mitigation,74.0
2892,PHP for Beginners,70.0
2893,Make a professional website - 30 Day Guarantee. Discounted!,154.0
2894,Symfony 3: Build a PHP Application with Symfony,0.0
2897,Google Blogger : How to Create a Blog,122.0
2899,Learn WCF And Web APIs From Scratch,114.0
2900,How To Build A Website From Scratch + Blogging Blueprint,117.0
2901,Learn To Create Different Website Layouts & Media Queries ,0.0
2902,Build Sign Up and Login Forms With Bootstrap Modal,125.0
2903,"Build a Real Time web app in node.js , Angular.js, mongoDB",0.0
2905,How To Build A Facebook Messenger Chat Bot From Scratch,0.0
2906,"Build Your Own Calculator App with Javascript, HTML5 & CSS",113.0
2910,Develop Competitive Plugins for WordPress and WooCommerce,45.333333333333336
2913,Get to know HTML Learn HTML Basics,0.0
2914,Ultimate Css & JQuery Form Designing From Beginner to Expert,54.5
2915,PHP: Complete Registration and Login with Email Verification,0.0
2917,Build a website HTML5 CSS3 Beginner Course,88.0
2919,WordPress For Beginners | No Coding Required,84.0
2922,PHP Essential How to create build Amazing websites with PHP,99.0
2923,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,148.0
2924,Bootstrap 3 Beginners: Create a Professional Landing Page,0.0
2927,Complete PHP and MySql Course: From Beginner to Professional,178.0
2928,Angular JS Essentials,107.0
2930,"Web Application Development using Redis, Express, and Socket",93.33333333333331
2931,How to Start a WordPress Blog - Complete Beginners Guide!,0.0
2932,CSS3 Gradients for Web Designers,109.0
2933,Learn ASP NET MVC 5 step by step,39.5
2934,Tumult Hype Pro Basics: HTML5 Animations Made Easier,146.5
2936,Ruby on Rails 4---A Test-Driven Approach,94.66666666666669
2937,AJAX :basics for beginners,185.0
2938,Let's JavaScript!  Code a calculator,162.0
2939,JavaScript from Beginner to Advanced,20.33333333333333
2940,WordPress Theme Academy with Bootstrap,0.0
2942,Responsive PHP Registration Form: From Scratch,0.0
2944,Learn Bootstrap And Make Responsive Websites,33.5
2945,HTML Web Development Crash Course,111.66666666666669
2946,Bootstrap Basics: Program Responsive Websites,0.0
2948,Web Design HTML CSS How to Create a Website from Scratch,84.33333333333333
2949,"Create Complete Sign up System using PHP, jQuery and Ajax",148.0
2950,Adobe Flash for Beginners - Build Flash Website From Scratch,0.0
2951,Learn Complete WordPress for Building a Professional Sites,114.0
2952,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,0.0
2953,Bootstrap Essential Training - Create Your Very Own Website,120.0
2955,Learn Plugin Development in WordPress By Building  Projects,116.0
2956,"Build Your Startup with No Coding (Design, Develop & Ship)",100.0
2957,The Web Developers Guide: Learn HTML & CSS Fundamentals,49.66666666666666
2959,Learn Drupal 8 - With a Live Project,0.0
2960,Supreme NodeJS Course - For Beginners,107.0
2961,CSS3 for beginners,26.0
2962,Javascript for beginners,187.0
2964,PHP : Learn to upload files to Amazon S3 and use CloudFront,0.0
2965,PHP MySQL: Learn PHP MySQL with Project,95.5
2966,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,119.5
2969,Learn HTML - The programming language to build a webpage!,53.5
2971,Bootstrap :basics for beginners,0.0
2972,Introduction to CSS Development,114.0
2973,PHP :basics for beginners,105.0
2974,Beginning Oracle WebLogic for Administrators,79.5
2975,Build an HTML5 and CSS3 Website in 35 Minutes,82.0
2976,Angular 2 Routing: Up And Running,111.5
2978,1 hour jQuery,60.0
2979,The WpFASTER WordPress Speed Optimization Master Course,80.0
2980,How to Build Your Own Website with WordPress: A Step-by-Step Guide ,61.0
2981,Build Apps with ReactJS: The Complete Course,0.0
2982,Learn SASS: from beginner to expert,116.0
2984,Create a Responsive Website with Bootstrap 3,0.0
2985,Lerning PHP by building website,0.0
2986,Learn PHP Object Oriented Features with Simple Examples,58.5
2989,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,100.0
2991,"Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery",73.0
2993,MongooseJS Essentials - Learn MongoDB for Node.js,95.5
2994,Regular Expressions for Beginners - Universal,46.333333333333336
2996,WordPress Plugin Development -> Deep dive discovery!,74.0
2997,Learn Ajax and jquery with PHP,138.0
2998,Create a business website with WordPress,81.0
2999,DesktopServer : Install WordPress Locally  - Work Anywhere!,95.0
3000,Understand PHP Arrays and HTTP Request in a Better Way,149.0
3001,Mastering CSS,74.0
3002,The Complete Wordpress Theme Development Guide,0.0
3004,Learn Jquery from Scratch 2-Hour Training ,0.0
3005,How to Create a Wordpress Website from Scratch - No Coding,90.0
3006,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,120.0
3008,Basic HTML CSS and Web Design,148.0
3010,Ultimate CSS3 Course - From Beginners To Professional,72.0
3011,Code & Grow Rich:  Earn More As An Entrepreneur Or Developer,0.0
3013,React.js Quickly: Developing Scalable Web User Interfaces,122.0
3014,JavaScript - Tricks and Workarounds,120.0
3015,Kids Coding - Beginner HTML,0.0
3017,PHP with PDO - ULTIMATE Crash Course,90.0
3018,JavaScript for beginners with live examples,99.66666666666669
3019,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,124.5
3022,Learn Laravel PHP Framework Building Multi User SEO Blog APP,0.0
3023,Javascript Specialist,33.5
3025,JavaScript Intro to learning JavaScript web programming,106.0
3026,Crash Course: Fundamentals Of HTML & CSS From Scratch.,89.0
3027,"Laravel, the complete guide with real world projects",92.0
3028,VueJS V1 Introduction to VueJS JavaScript Framework,168.0
3029,HTML CSS: Essential steps to learn HTML CSS,0.0
3030,Learn HTML 5 in 1 hour,107.0
3031,Learn Html5 & CSS3 from scratch,79.0
3032,Responsive Web Design: Made Easy,125.0
3033,Parse Server: From Front End to Full Stack,0.0
3035,jQuery for Beginners - Create Website Animations Easily,41.0
3037,Web Development with BootStrap - 16 Instant Themes Included!,70.0
3038,Install a Wordpress Theme the Correct Way & Charge Others,82.0
3039,Coding for Entrepreneurs Basic,119.0
3041,Build a Business or Personal Website Using Wordpress,0.0
3042,Learn By Example: PHP For Dynamic Websites,0.0
3045,How to create awesome website and e-commerce in 1 hour,58.0
3046,Joomla for Beginners - Learn how to build a website with CMS,73.5
3048,Learn How To Build a Web Application Without Coding,91.25
3049,Rock Solid Wordpress Security - Secure Web Development,0.0
3050,Mastering JavaScript,151.0
3051,PHP Laravel 5:Creating a CRUD application,94.0
3052,XQUERY :basics for beginners,104.0
3054,WordPress Development - Themes and Plugins Complete Guide,186.0
3055,Basic JavaScript: Build 4 Basic JavaScript Projects,84.2
3057,Popular JavaScript Framework:Learn The Language Of Angular 2,106.5
3058,The Ultimate Guide to the Best WordPress Plugins Part 1,126.0
3060,The Complete Wordpress Plugin Development Course - 8 Plugins,95.66666666666669
3061,JSON Crash Course for Beginners,0.0
3063,JavaScript Tricks how to create code projects from scratch,104.0
3065,Web Design How to Create a Website HTML CSS Bootstrap,66.0
3066,Master Angular 4 by Example - Build 7 Awesome Apps!,91.0
3067,Create A Custom Responsive WordPress Website For A Client,179.0
3068,Mastering HTML5 Programming - The Easier Way,138.0
3069,How to Launch Your Own Website Builder Service,59.66666666666666
3070,Getting Started with HTML,0.0
3071,Spring Framework 4 (Java Enterprise JEE) with AngularJS,125.0
3074,Learn and Earn with HTML & CSS,47.0
3076,JavaScript in Action JavaScript Projects,68.0
3077,Modern Web Development with Laravel 5.2 (PHP Framework),79.2
3078,Programming for Entrepreneurs - JavaScript,131.0
3079,Create a Website from Scratch using HTML CSS step by step,43.5
3080,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,68.8
3081,Learn jQuery by Example Course,133.0
3082,Bootstrap 4 Theme Development Masterclass,0.0
3085,HTML Learning the Basics Intro to HTML website coding,140.0
3086,Learn how to use Javascript Components with PHP and Symfony,163.0
3087,So you think you know JavaScript?,32.666666666666664
3089,Learn jQuery: An In-depth Course For Beginners,27.33333333333333
3091,JQuery Create Overlay Popups from scratch using Jquery,0.0
3092,Vue JS 2: From Beginner to Professional,60.0
3093,Ultimate AngularJS: Build a Real-World App from Scratch,134.0
3094,Wordpress Site Migration,61.0
3095,introduction to HTML Course,161.5
3096,Create Single Page Website using Twitter Bootstrap 3,143.0
3097,The All-In-One Web Development Course,0.0
3098,Code a Responsive Website Using HTML5 and CSS for Beginners,53.0
3099,AngularJS for the Real World - Learn by creating a WebApp,0.0
3100,Wordpress Tutorial   ,99.0
3101,Create a REAL Social Network like Facebook in PHP + MySQL,96.0
3102,Advanced Node.js Development,104.0
3103,ASP.NET MVC 5 Project - Facebook Clone,111.0
3104,Bootstrap For Beginners: A  Basic Introduction,133.0
3105,jQuery for Beginners,80.0
3106,JavaScript Basics For Web Developers,51.0
3107,Learn PHP from Scratch,145.0
3108,Learn Express,93.33333333333331
3109,"Build A Web App with VueJS, Spring Framework and MongoDB",52.5
3111,Improved SEO with Rich Snippets and MicroData,70.0
3112,X theme for WordPress: Responsive web design without code!,0.0
3114,How to Make a Wordpress Website 2017,113.0
3116,CSS Specialist: Comprehensive CSS Training,138.0
3118,Introduction to Elm,89.0
3120,Learn Wordpress 4 from Scratch : Create Awesome Websites,31.0
3122,The Build a SAAS App with Flask Course,131.25
3124,1 Hour JavaScript,98.0
3125,Building An E-Commerce Store Using Java Spring Framework,69.0
3127,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,0.0
3128,JavaScript - Become Higly Paid Front End Developer,0.0
3129,Object Oriented Programming (OOP) in PHP - Build An OOP Site,0.0
3131,Django + AngularJS for a Powerful Web Application,0.0
3132,WordPress Academy: Learn WordPress step by step,77.5
3133,Web Development Essential Skills - Complete HTML and CSS,0.0
3135,Laravel Account Activation Project,0.0
3136,WordPress: Create an Amazing Website With Ease,166.0
3137,Mastering the Google Chrome Developer Tools,10.0
3139,Learn Ruby Programming The Easy Way - Lite,141.0
3140,"Web Scraping with Python, Ruby & import. io",35.0
3142,WordPress 2016 for Beginners : Build awesome websites!,96.0
3143,Learn to make websites with Google's Material Design Lite,119.0
3144,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,111.0
3145,Complete Python Web Course: Build 8 Python Web Apps,97.25
3146,Web Design for Beginners: Real World Coding in HTML & CSS,0.0
3147,Ethereum Developer: Build A Decentralised Blockchain App,57.5
3148,The Complete Web Development Course -  Build 15 Projects,107.0
3150,Javascript - From Beginner to Pro-Build real world JS apps,64.0
3151,Redux in Angular (2 and 4+),0.0
3152,The complete JavaScript developer: MEAN stack zero-to-hero,45.0
3153,Running a Web Development Business: The Complete Guide,0.0
3154,Projects In JavaScript & JQuery,105.0
3157,Creating an MP3 Player with HTML5,29.5
3158,Be a Bootstrap Developer from scratch,82.0
3159,Create Your First Wordpress Site in Under an Hour,158.0
3160,Learn Coding as RF or Telecom Engineer - Build Real Program,0.0
3161,Creating FaceBook Design Using Bootstrap - Handson Project,61.0
3162,Building HTML5 Canvas projects from scratch,120.0
3163,Learn How To Become a Web Developer From Scratch,172.0
3164,"Earn Big Profits With Web Development, Simple and Easy!",80.0
3167,Professional Python Web Development Using Flask,23.33333333333333
3169,Voiceover Audio Secrets - Your Way to Top Audio Quality,0.0
3170,jQuery UI In Depth,90.57142857142856
3171,Codeless Website Development with Adobe Muse,136.0
3173,Learn Reactivex From Ground Up,108.0
3174,Learn HTML in 59 Minutes - Your intro to front-end dev,0.0
3177,Master WCF 4.0 From Scratch Using C#,73.0
3179,Critical Web Dev Skills & Tools for the Non-Tech Hustler,0.0
3182,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,84.33333333333333
3183,Learn To Create WordPress Themes By Building 10 Projects,60.8
3184,The Complete NodeJS Course: Build a Full Business Rating App,41.66666666666666
3185,Master the MEAN Stack - Learn By Example,0.0
3186,First Web Application with Spring Boot,104.0
3187,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,47.0
3188,Backbone Tutorial: Learn Backbonejs from Scratch,72.5
3191,Learn Angular 2 from Beginner to Advanced,61.0
3192,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,85.5
3193,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,20.0
3197,Bootstrap 4.0 New Features: Build Responsive Website,77.0
3198,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,101.5
3200,HTML5 APIs For JavaScript - A Course For Web Developers ,133.0
3201,Learn Python Django - A Hands-On Course,91.0
3203,Security for your WordPress site,8.0
3205,Accelerated ES6 JavaScript Training,140.0
3206,AWS Serverless APIs & Apps - A Complete Introduction,125.0
3207,Python and Django Full Stack Web Developer Bootcamp,117.0
3208,The Complete Elixir and Phoenix Bootcamp,0.0
3209,Build a Real-world App with ASP.NET Core and Angular 2 (4+),78.0
3212,Build Websites from Scratch with HTML & CSS,137.0
3213,PHP for Beginners -Become a PHP Master - Project Included,106.33333333333331
3214,The Professional Ruby on Rails Developer,64.75
3215,The Complete Ruby on Rails Developer Course,126.0
3216,Docker Technologies for DevOps and Developers,108.0
3217,JavaScript programming: JavaScript for beginners,163.0
3219,Learn Ruby Programming The Easy Way,0.0
3220,Learn OAuth 2.0 - Get started as an API Security Expert,35.0
3222,"Jekyll: make fast, secure static sites and blogs with Jekyll",37.333333333333336
3223,HTML and CSS BootCamp for Beginners,0.0
3224,Hosting Django: Amazon Web Services (AWS) Fundamentals,191.0
3228,Coding Made Easy: A Beginners Guide To JavaScript,97.0
3229,The Complete Developers Guide to MongoDB,105.0
3231,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),63.0
3233,The Complete JavaScript Course: Build a Real-World Project,84.0
3234,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,32.0
3236,Meteor and React for Realtime Apps,20.5
3237,The Web Developer Bootcamp,98.25
3239,The Complete Web Developer Course 2.0,69.0
3241,ExpressJS Fundamentals,0.0
3243,Projects in Node.js - Learn by Example,0.0
3245,Learn Object Oriented PHP By Building a Complete Website,129.0
3246,Web Programming Course : Asp.Net MVC,0.0
3247,Learn Spring Framework Practically - Hands On Recipies,0.0
3249,Learn what's new in PHP 7,177.0
3250,Dive Into Docker: The Docker Course for Developers,0.0
3251,"Basic Concepts of Web Development, HTTP and Java Servlets",127.0
3252,The Most Comprehensive Web Development Course,50.0
3253,Learn and Understand AngularJS,102.0
3254,JavaScript: Understanding the Weird Parts,106.0
3255,Webpack 2: The Complete Developer's Guide,146.0
3256,Build Responsive Real World Websites with HTML5 and CSS3,188.0
3257,ES6 Javascript: The Complete Developer's Guide,41.333333333333336
3258,Learn and Understand NodeJS,149.0
3259,Understanding TypeScript,0.0
3260,Advanced React and Redux,0.0
3262,Angular Styling & Animations (for Angular 2 and Angular 4),177.0
3263,The Complete ASP.NET MVC 5 Course,103.5
3266,WordPress in under an hour - Create/manage your own website!,59.0
3267,Twitter Bootstrap 2 for Beginners,121.5
3268,Bootstrap Tutorial - Essentials From Basic to Advanced,0.0
3270,Javascript :basics for beginners,0.0
3271,CSS Tutorial For Beginners: Style Your Wordpress Templates,48.5
3273,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,42.5
3275,WordPress Basics to Business: Share and Sell your Expertise,0.0
3276,PHP Zend Framework 2:Creating a CRUD Application,15.0
3280,Wordpress Development : Create a Custom Wordpress Website,127.0
3282,RESTful Services with ASP.NET Web API,172.0
3285,Administering Microsoft SQL Server 2012 Databases - 70-462,176.0
3287,Adobe Experience Manager CMS Basics,43.0
3288,Introduction to Frontend Web Development For  Beginners,99.5
3290,JavaScript Complete Guide to learning JavaScript,125.5
3292,jQuery for Absolute Beginners - Lite,63.5
3293,HTML Complete Course - Beginner to Expert,41.0
3294,Cross-Platform Development with ASP.NET Core 1.0 MVC,61.0
3295,Build a Photo Blog with Ruby on Rails,0.0
3296,Practical PHP: Master the Basics and Code Dynamic Websites,142.0
3297,Sass Workflow,99.0
3298,Learn PHP Fundamentals From Scratch,88.83333333333333
3299,XML For Absolute Beginners: Learn to create your own tags,108.5
3300,Joomla: Create a Joomla Website This Weekend With NO CODING!,110.0
3301,JavaScript for beginners - A Complete Guide,142.0
3302,Laravel Deployment - Launch your Laravel Application Online,23.0
3303,WordPress Development Crash Course: From Zero To Hero,104.0
3304,Learn how to create a WordPress theme using Pinegrow,155.0
3305,Learn to Build Web Apps using Laravel Framework,156.0
3306,Flexbox: The complete guide,65.5
3308,AngularJs :basics for beginners,0.0
3310,Learn SASS and improve your CSS,91.0
3311,Angular Tutorial For Beginners,93.5
3312,HTML and CSS for Absolute Beginners,116.33333333333331
3313,"JavaScript, jQuery and Ajax",0.0
3314,Laravel Blog Development Starter,75.0
3315,React: Learn ReactJS Fundamentals for Front-End Developers,83.0
3316,JavaScript For Absolute Beginners - Level Two,99.0
3317,How To Create A Real Estate Website With Wordpress 2017,0.0
3318,The Complete HTML5 and CSS3 Course - with 8 Websites Design,61.5
3319,Introduction to Modern Programming with PHP,88.0
3320,HTML Introduction Course: Learn HTML in 2 hours!!!,95.0
3321,Learn HTML & CSS: How To Start Your Web Development Career,137.0
3322,React vs Angular vs Vue.js by Example,91.0
3324,Build and Deploy a LAMP server on AWS,0.0
3326,AngularJS Authentication: Secure Your App with Auth0,123.5
3327,Learn Bootstrap 4 by Example,93.0
3329,How To Build And Make A Wordpress Website From Scratch 2017,152.0
3330,Docker for Developers - Newest Version 1.12 with Swarm Mode,129.5
3331,Angular Material - Quickstart,153.0
3332,HTML and CSS for Beginners - Build a Website & Launch ONLINE,0.0
3333,"Core: A Web App Reference Guide for Django, Python, and More",170.0
3334,"JSON with Java APIs, jQuery and JSON REST Web Services",112.0
3335,Bootstrap 4 Quick Start: Code Modern Responsive Websites,142.0
3336,Learn Symfony 3 framework by practical examples,128.5
3337,"Complete Web Development with HTML, CSS and Javascript",111.5
3338,Web Hosting Introduction: How to Publish Your Website Online,105.33333333333331
3339,Django For Beginners,0.0
3340,Introduction to QGIS Python Programming,0.0
3341,Learning Object-Oriented JavaScript,36.0
3342,Bootstrap Tutorial for Beginners,109.0
3343,Learn Bootstrap3 With Multi Purposes Single Page Layout,0.0
3345,How to Build WordPress Themes: A Web Designer's Guide,59.0
3347,Learn to make an HTML 5 website with a video background,137.0
3348,Learn Authentication With ASP.NET Identity Security 2017,182.0
3349,HTML and CSS Foundations,130.0
3350,Python Web Programming,66.0
3351,Build a Complete Registration and Login System using PHP MVC,112.0
3352,ES6 / EcmaScript 6 for beginners an introduction,92.66666666666669
3353,React for visual learners,36.0
3354,Learn to Create Advance Responsive Websites With Bootstrap,86.0
3356,Sell Courses On Your Own Website - No Coding Required!,66.33333333333333
3357,Implementing a Data Warehouse with SQL Server 2012 ,144.0
3359,Create Complete Web Applications easily with APEX 5,123.0
3360,"Learn Gulp, The Streaming Build System",0.0
3361,Perfect React JS Course - Understand Relevant Details,0.0
3362,Create a classified website in 2 hours - guaranteed,0.0
3363,Learn HTML And CSS From Scratch,151.0
3364,Become a Certified Web Developer - Beginner to Expert,118.0
3365,Complete Bootstrap 4 course - build 3 projects,0.0
3369,All You Need To Know About AngularJS - Training On AngularJS,137.0
3372,AngularJS For Beginners,49.0
3373,Learning Path: Akka: Building Applications and Microservices,0.0
3374,Set up a localhost Web Server for Faster Website Development,38.0
3376,Build A Professional Wordpress Website In An Hour,0.0
3379,Create full featured Landing Page in Ruby on Rails in 3 hour,161.5
3380,How to create a  video blog with WordPress,86.5
3382,Create a Professional Website Without Programming/Coding,0.0
3383,How to Build an Autocomplete System Like Google,0.0
3386,Learn Top Ten PHP FrameWorks By Building Projects,44.333333333333336
3387,How to Make a Video Blog Website From Scratch w/ Wordpress ,107.0
3388,Build Websites And Apps By Outsourcing,77.0
3392,Javascript Essentials,0.0
3393,Devtools 2017: The Basics of Chrome Developer Tools,0.0
3394,Chrome Extensions : Develop 5 chrome extensions from scratch,127.0
3395,Learn how to quickly build websites using Wordpress,100.0
3398,PHP Specialist (2017 Edition),124.0
3399,Python Programming: Create an Digital Marketplace in Django,99.0
3400,Create Ajax Chat App with PHP & Mysql,78.5
3402,Learn Rails Programming in Less than 2 Hours,74.0
3403,Wordpress Backup & Restore,0.0
3404,Learn JavaScript Dynamic Interactive Projects for Beginners,146.0
3405,Build Modern Websites Super Fast,70.75
3406,SAP - Learn SAPUI5 Professional Development,62.25
3407,Wordpress Security,152.5
3408,Learn HTML5 At Your Own Pace. Ideal for Beginners,0.0
3409,Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,131.0
3410,Build Real World Websites from Scratch using HTML5 and CSS3,20.0
3411,How to become an App Developer,159.0
3414,Core HTML How to get online quickly HTML to HTML5 ,0.0
3415,Building Websites JavaScript and the DOM,80.0
3417,The Complete E-Commerce Web Developer Course 5.0,66.0
3418,HTML5 canvas Bootcamp for beginners 25 easy steps,0.0
3419,Advanced HTML5 Tutorial for Web Developers,0.0
3420,Learn the Basics of Programming for Marketers,83.0
3421,Css For Beginners,170.0
3422,GRUNT js: Automate web development tasks and save your time,0.0
3424,HTML : Beginner Guide to HTML writing,8.0
3425,Build Web Apps Using EmberJS: The Complete Course,0.0
3426,SharePoint 2013 Development using C# - Part I,139.5
3427,SAP Crystal Reports with ASP.Net (Step by step),143.0
3428,Building Responsive Data Visualizations with D3 JS,122.0
3429,Learn Rails Programming in Less than 30 Minute - Lite,0.0
3430,SASS - Beginner Crash Course,64.5
3433,XML XSLT - Crash Course for Beginners,87.5
3434,Create Your Own Successful Online School To Sell Courses,54.5
3435,Flask Tutorial Step by Step,93.0
3436,Ruby on Rails a Beginners Guide ,88.0
3438,Create a Website Similar to Facebook from Scratch!,0.0
3439,Comprehensive TypeScript,110.0
3440,"Essential HTML, CSS & HTML5 Training",53.0
3441,HTML 5 and CSS 3 - tricks and workarounds,30.666666666666668
3442,"How to Register a Domain, Set Up Hosting, and Edit Web Pages",58.0
3443,WordPress Plugins Treasure Chest,69.0
3444,Practical Understanding of PHP and MySQL,92.0
3446,Building a Social Network in PHP & MySQL From Scratch,126.0
3447,XML DOM - Crash Course for Beginners,93.5
3448,Create a Powerful Website with the Cool Bootstrap Framework,0.0
3449,HTML5 and CSS3 -Start building beautiful websites,0.0
3450,Getting Started as a Web Developer,75.5
3451,Learn Laravel: Create Your Web App Step-By-Step,55.0
3452,Professional Web Scraping with Java,149.0
3453,3D Programming with WebGL and Babylon.js for Beginners,128.5
3454,Learn to make a colorful one page website,192.0
3456,Introduction to HTML,135.0
3457,Learn JavaScript From Scratch:Become Top Rated Web Developer,0.0
3459,Learn PHP Programming for Absolute Beginners,135.0
3460,WordPress for Beginners 2017 + Google AdSense Implementation,87.0
3464,Django Tutorial: Build Your First App Fast & Free! ,35.333333333333336
3465,Create a social network using PHP Mysqli HTML Css and JQuery,0.0
3466,PHP - Send and Receive Mobile Text Messages (SMS),90.5
3468,Coding Made Easy: HTML & CSS For Beginners,70.33333333333333
3469,WordPress Security - The Ultimate Security Guide,112.33333333333331
3470,How to Make a Single Page Website for Freelancers & Agencies,168.0
3471,Learn to Use jQuery UI Widgets,0.0
3472,Learn to Create Responsive Layouts in 30 Minutes,0.0
3473,Web Building Starter Pack. Html Css and JQuery Animations,97.0
3474,Getting Started with Angular 2+,28.5
3475,Intro to PHP Web Application Development with Symfony,93.5
3476,Learn OAuth 2.0 - Theory and Hands On,41.5
3477,Learning CSS3 - A Comprehensive Tutorial For Web Developers,130.5
3481,The Ultimate jQuery Course,22.666666666666668
3482,Build an Advanced Single Page with Bootstrap & WordPress,82.0
3483,Master all PHP ideas 2017 to build any project,97.0
3484,A Beginner's Guide to the Meteor JavaScript Framework,66.8
3485,Create an E-commerce website without any coding,102.66666666666669
3486,Learn To Build Apps Using Play Framework,48.0
3488,Learn Laravel with Database Migration & Seeding & Faker,140.33333333333334
3489,Create a Client Network by Hosting WordPress Sites,118.0
3490,Introduction to PHP Slim Microframework,85.75
3491,ASP :basics for beginners,89.5
3496,Ultimate guide to Social Media Web development integration ,58.0
3497,A Complete Laravel basics from beginner to expert,77.5
3499,Learn MeteorJS By Building 10 Real World Projects,118.0
3500,JavaScript Basics for Beginners Introduction to coding,0.0
3502,HTML5 for beginners,76.5
3503,All in one HTML CSS and JQuery,81.0
3504,Responsive Design with NEW Materialize,70.5
3506,PHP webservices,0.0
3507,JavaScript Promises: Applications in ES6 and AngularJS,92.0
3508,Learn to build 20 websites and build 14 iOS9 apps with swift,0.0
3509,Professional CSS Flexbox,138.0
3510,XML :basics for beginners,138.25
3511,How to create Paypal and Credit card Payment Buttons,0.0
3512,Customizr - Learn WordPress with the ultimate creative theme,49.0
3514,Fun and creative web engineering with Python and Web2py,104.0
3515,WordPress for Beginners - Build Your First Website in 2017,137.0
3516,Learn to Make an Animated Image Gallery using HTML5,10.0
3517,Projects in Foundation Framework - Learn By Building 10 Apps,0.0
3518,Drupal for Beginners,65.0
3519,Laravel : CRUD Application Using AJAX In Laravel 5.3,90.0
3521,Angular 2 - Superheroic Framework,0.0
3523,For Free - Deploy Quickly Spring Boot on Heroku With MySQL,71.0
3524,Building Web Applications with Spring MVC,66.33333333333333
3526,HTML & CSS - Learn to build sleek websites ,107.0
3527,Master Angular 2 - The No Nonsense Course,55.5
3528,Master ASP . NET 4 from scratch,9.5
3531,Ultimate JavaScript Strings,175.0
3533,Redirect Your Visitors By Country Easily -Wordpress Tutorial,66.0
3535,Build Responsive Websites  in an Hour using Portalfin,0.0
3536,Master Riot: Learn Riot.js from Scratch,0.0
3538,Learning Axure RP,87.0
3539,"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS",0.0
3541,Introduction to Voice Design with Amazon's Alexa,0.0
3542,How to Create a Social Network For a Niche-Related Community,31.0
